company_id,metric_key,fiscal_year,period_end,value,unit,scope,accounting_standard,availability,source_id,note
nri,average_age,2026,2026-03-31,39.7,years,non_consolidated,,reported,edinet-s100ybm8,element_id=jpcrp_cor:AverageAgeYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
nri,average_tenure,2026,2026-03-31,13.7,years,non_consolidated,,reported,edinet-s100ybm8,element_id=jpcrp_cor:AverageLengthOfServiceYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
nri,average_annual_salary,2026,2026-03-31,13326000,JPY,non_consolidated,,reported,edinet-s100ybm8,element_id=jpcrp_cor:AverageAnnualSalaryInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
nri,operating_profit,2025,2025-03-31,134907000000,JPY,consolidated,IFRS,reported,edinet-s100ybm8,element_id=jpigp_cor:OperatingProfitLossIFRS; context_id=Prior1YearDuration
nri,operating_profit,2026,2026-03-31,58273000000,JPY,consolidated,IFRS,reported,edinet-s100ybm8,element_id=jpigp_cor:OperatingProfitLossIFRS; context_id=CurrentYearDuration
tis,average_age,2026,2026-03-31,40,years,non_consolidated,,reported,edinet-s100yh5c,element_id=jpcrp_cor:AverageAgeYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
tis,average_tenure,2026,2026-03-31,14,years,non_consolidated,,reported,edinet-s100yh5c,element_id=jpcrp_cor:AverageLengthOfServiceYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
tis,average_annual_salary,2026,2026-03-31,8289000,JPY,non_consolidated,,reported,edinet-s100yh5c,element_id=jpcrp_cor:AverageAnnualSalaryInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
biprogy,revenue,2022,2022-03-31,317600000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
biprogy,revenue,2023,2023-03-31,339898000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
biprogy,revenue,2024,2024-03-31,370142000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
biprogy,revenue,2025,2025-03-31,404010000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
biprogy,revenue,2026,2026-03-31,433686000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
biprogy,equity_ratio,2022,2022-03-31,48,percent,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior4YearInstant
biprogy,equity_ratio,2023,2023-03-31,49.9,percent,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior3YearInstant
biprogy,equity_ratio,2024,2024-03-31,53,percent,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior2YearInstant
biprogy,equity_ratio,2025,2025-03-31,51.1,percent,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior1YearInstant
biprogy,equity_ratio,2026,2026-03-31,47,percent,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=CurrentYearInstant
biprogy,operating_cf,2022,2022-03-31,29435000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
biprogy,operating_cf,2023,2023-03-31,28419000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
biprogy,operating_cf,2024,2024-03-31,41693000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
biprogy,operating_cf,2025,2025-03-31,44916000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
biprogy,operating_cf,2026,2026-03-31,57566000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
biprogy,investing_cf,2022,2022-03-31,-10957000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
biprogy,investing_cf,2023,2023-03-31,-15537000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
biprogy,investing_cf,2024,2024-03-31,-8550000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
biprogy,investing_cf,2025,2025-03-31,-8926000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
biprogy,investing_cf,2026,2026-03-31,-73978000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
biprogy,financing_cf,2022,2022-03-31,-16118000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
biprogy,financing_cf,2023,2023-03-31,-18043000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
biprogy,financing_cf,2024,2024-03-31,-17621000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
biprogy,financing_cf,2025,2025-03-31,-30613000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
biprogy,financing_cf,2026,2026-03-31,-1512000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
biprogy,average_age,2026,2026-03-31,46.3,years,non_consolidated,,reported,edinet-s100yfcp,element_id=jpcrp_cor:AverageAgeYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
biprogy,average_tenure,2026,2026-03-31,20.4,years,non_consolidated,,reported,edinet-s100yfcp,element_id=jpcrp_cor:AverageLengthOfServiceYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
biprogy,average_annual_salary,2026,2026-03-31,8846208,JPY,non_consolidated,,reported,edinet-s100yfcp,element_id=jpcrp_cor:AverageAnnualSalaryInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
biprogy,operating_profit,2025,2025-03-31,39066000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpigp_cor:OperatingProfitLossIFRS; context_id=Prior1YearDuration
biprogy,operating_profit,2026,2026-03-31,42604000000,JPY,consolidated,IFRS,reported,edinet-s100yfcp,element_id=jpigp_cor:OperatingProfitLossIFRS; context_id=CurrentYearDuration
softbank,revenue,2022,2022-03-31,5690606000000,JPY,consolidated,IFRS,reported,edinet-s100ye76,element_id=jpcrp030000-asr_E04426-000:NetSalesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
softbank,revenue,2023,2023-03-31,5911999000000,JPY,consolidated,IFRS,reported,edinet-s100ye76,element_id=jpcrp030000-asr_E04426-000:NetSalesIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
softbank,revenue,2024,2024-03-31,6084002000000,JPY,consolidated,IFRS,reported,edinet-s100ye76,element_id=jpcrp030000-asr_E04426-000:NetSalesIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
softbank,revenue,2025,2025-03-31,6544349000000,JPY,consolidated,IFRS,reported,edinet-s100ye76,element_id=jpcrp030000-asr_E04426-000:NetSalesIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
softbank,revenue,2026,2026-03-31,7038680000000,JPY,consolidated,IFRS,reported,edinet-s100ye76,element_id=jpcrp030000-asr_E04426-000:NetSalesIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
tis,revenue,2022,2022-03-31,482547000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetSalesSummaryOfBusinessResults; context_id=Prior4YearDuration
tis,revenue,2023,2023-03-31,508400000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetSalesSummaryOfBusinessResults; context_id=Prior3YearDuration
tis,revenue,2024,2024-03-31,549004000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetSalesSummaryOfBusinessResults; context_id=Prior2YearDuration
tis,revenue,2025,2025-03-31,571687000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetSalesSummaryOfBusinessResults; context_id=Prior1YearDuration
tis,revenue,2026,2026-03-31,596479000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetSalesSummaryOfBusinessResults; context_id=CurrentYearDuration
tis,equity_ratio,2022,2022-03-31,61.5,percent,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults; context_id=Prior4YearInstant
tis,equity_ratio,2023,2023-03-31,64.2,percent,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults; context_id=Prior3YearInstant
tis,equity_ratio,2024,2024-03-31,59.5,percent,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults; context_id=Prior2YearInstant
tis,equity_ratio,2025,2025-03-31,61.5,percent,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults; context_id=Prior1YearInstant
tis,equity_ratio,2026,2026-03-31,58.9,percent,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults; context_id=CurrentYearInstant
tis,operating_cf,2022,2022-03-31,56126000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults; context_id=Prior4YearDuration
tis,operating_cf,2023,2023-03-31,33634000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults; context_id=Prior3YearDuration
tis,operating_cf,2024,2024-03-31,62578000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults; context_id=Prior2YearDuration
tis,operating_cf,2025,2025-03-31,63748000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults; context_id=Prior1YearDuration
tis,operating_cf,2026,2026-03-31,81447000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults; context_id=CurrentYearDuration
tis,investing_cf,2022,2022-03-31,-3424000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults; context_id=Prior4YearDuration
tis,investing_cf,2023,2023-03-31,11300000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults; context_id=Prior3YearDuration
tis,investing_cf,2024,2024-03-31,-32817000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults; context_id=Prior2YearDuration
tis,investing_cf,2025,2025-03-31,-17741000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults; context_id=Prior1YearDuration
tis,investing_cf,2026,2026-03-31,-30920000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults; context_id=CurrentYearDuration
tis,financing_cf,2022,2022-03-31,-21948000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults; context_id=Prior4YearDuration
tis,financing_cf,2023,2023-03-31,-64573000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults; context_id=Prior3YearDuration
tis,financing_cf,2024,2024-03-31,-21889000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults; context_id=Prior2YearDuration
tis,financing_cf,2025,2025-03-31,-27791000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults; context_id=Prior1YearDuration
tis,financing_cf,2026,2026-03-31,-78362000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults; context_id=CurrentYearDuration
tis,operating_profit,2025,2025-03-31,69047000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jppfs_cor:OperatingIncome; context_id=Prior1YearDuration
tis,operating_profit,2026,2026-03-31,76229000000,JPY,consolidated,JGAAP,reported,edinet-s100yh5c,element_id=jppfs_cor:OperatingIncome; context_id=CurrentYearDuration
ntt,revenue,2021,2021-03-31,11943966000000,JPY,consolidated,IFRS,reported,edinet-s100w1fl,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
ntt,equity_ratio,2021,2021-03-31,32.9,percent,consolidated,IFRS,reported,edinet-s100w1fl,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior4YearInstant
ntt,operating_cf,2021,2021-03-31,3009064000000,JPY,consolidated,IFRS,reported,edinet-s100w1fl,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
ntt,investing_cf,2021,2021-03-31,-1424532000000,JPY,consolidated,IFRS,reported,edinet-s100w1fl,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
ntt,financing_cf,2021,2021-03-31,-1689548000000,JPY,consolidated,IFRS,reported,edinet-s100w1fl,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
ntt,average_age,2025,2025-03-31,41.8,years,non_consolidated,,reported,edinet-s100w1fl,element_id=jpcrp_cor:AverageAgeYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
ntt,average_tenure,2025,2025-03-31,16.1,years,non_consolidated,,reported,edinet-s100w1fl,element_id=jpcrp_cor:AverageLengthOfServiceYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
ntt,average_annual_salary,2025,2025-03-31,10690766,JPY,non_consolidated,,reported,edinet-s100w1fl,element_id=jpcrp_cor:AverageAnnualSalaryInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
ntt,operating_profit,2024,2024-03-31,1922910000000,JPY,consolidated,IFRS,reported,edinet-s100w1fl,element_id=jpigp_cor:OperatingProfitLossIFRS; context_id=Prior1YearDuration
fujitsu,revenue,2021,2021-03-31,3589702000000,JPY,consolidated,IFRS,reported,edinet-s100w1ds,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
fujitsu,equity_ratio,2021,2021-03-31,45.5,percent,consolidated,IFRS,reported,edinet-s100w1ds,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior4YearInstant
fujitsu,operating_cf,2021,2021-03-31,307947000000,JPY,consolidated,IFRS,reported,edinet-s100w1ds,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
fujitsu,investing_cf,2021,2021-03-31,-71561000000,JPY,consolidated,IFRS,reported,edinet-s100w1ds,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
fujitsu,financing_cf,2021,2021-03-31,-219626000000,JPY,consolidated,IFRS,reported,edinet-s100w1ds,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
fujitsu,average_age,2025,2025-03-31,43.1,years,non_consolidated,,reported,edinet-s100w1ds,element_id=jpcrp_cor:AverageAgeYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
fujitsu,average_tenure,2025,2025-03-31,18.2,years,non_consolidated,,reported,edinet-s100w1ds,element_id=jpcrp_cor:AverageLengthOfServiceYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
fujitsu,average_annual_salary,2025,2025-03-31,9291084,JPY,non_consolidated,,reported,edinet-s100w1ds,element_id=jpcrp_cor:AverageAnnualSalaryInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
fujitsu,operating_profit,2024,2024-03-31,149326000000,JPY,consolidated,IFRS,reported,edinet-s100w1ds,element_id=jpigp_cor:OperatingProfitLossIFRS; context_id=Prior1YearDuration
nec,revenue,2021,2021-03-31,2994023000000,JPY,consolidated,IFRS,reported,edinet-s100vz85,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
nec,equity_ratio,2021,2021-03-31,35.7,percent,consolidated,IFRS,reported,edinet-s100vz85,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior4YearInstant
nec,operating_cf,2021,2021-03-31,274907000000,JPY,consolidated,IFRS,reported,edinet-s100vz85,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
nec,investing_cf,2021,2021-03-31,-122491000000,JPY,consolidated,IFRS,reported,edinet-s100vz85,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
nec,financing_cf,2021,2021-03-31,1394000000,JPY,consolidated,IFRS,reported,edinet-s100vz85,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
nec,average_age,2025,2025-03-31,42.6,years,non_consolidated,,reported,edinet-s100vz85,element_id=jpcrp_cor:AverageAgeYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
nec,average_tenure,2025,2025-03-31,16.6,years,non_consolidated,,reported,edinet-s100vz85,element_id=jpcrp_cor:AverageLengthOfServiceYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
nec,average_annual_salary,2025,2025-03-31,9631033,JPY,non_consolidated,,reported,edinet-s100vz85,element_id=jpcrp_cor:AverageAnnualSalaryInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
nec,operating_profit,2024,2024-03-31,188012000000,JPY,consolidated,IFRS,reported,edinet-s100vz85,element_id=jpigp_cor:OperatingProfitLossIFRS; context_id=Prior1YearDuration
nri,revenue,2021,2021-03-31,550337000000,JPY,consolidated,IFRS,reported,edinet-s100vzkl,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
nri,equity_ratio,2021,2021-03-31,50.3,percent,consolidated,IFRS,reported,edinet-s100vzkl,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior4YearInstant
nri,operating_cf,2021,2021-03-31,84594000000,JPY,consolidated,IFRS,reported,edinet-s100vzkl,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
nri,investing_cf,2021,2021-03-31,-20522000000,JPY,consolidated,IFRS,reported,edinet-s100vzkl,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
nri,financing_cf,2021,2021-03-31,-13183000000,JPY,consolidated,IFRS,reported,edinet-s100vzkl,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
nri,average_age,2025,2025-03-31,39.9,years,non_consolidated,,reported,edinet-s100vzkl,element_id=jpcrp_cor:AverageAgeYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
nri,average_tenure,2025,2025-03-31,13.9,years,non_consolidated,,reported,edinet-s100vzkl,element_id=jpcrp_cor:AverageLengthOfServiceYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
nri,average_annual_salary,2025,2025-03-31,13217000,JPY,non_consolidated,,reported,edinet-s100vzkl,element_id=jpcrp_cor:AverageAnnualSalaryInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
nri,operating_profit,2024,2024-03-31,120411000000,JPY,consolidated,IFRS,reported,edinet-s100vzkl,element_id=jpigp_cor:OperatingProfitLossIFRS; context_id=Prior1YearDuration
tis,revenue,2021,2021-03-31,448383000000,JPY,consolidated,JGAAP,reported,edinet-s100w24k,element_id=jpcrp_cor:NetSalesSummaryOfBusinessResults; context_id=Prior4YearDuration
tis,equity_ratio,2021,2021-03-31,60,percent,consolidated,JGAAP,reported,edinet-s100w24k,element_id=jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults; context_id=Prior4YearInstant
tis,operating_cf,2021,2021-03-31,33345000000,JPY,consolidated,JGAAP,reported,edinet-s100w24k,element_id=jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults; context_id=Prior4YearDuration
tis,investing_cf,2021,2021-03-31,-17522000000,JPY,consolidated,JGAAP,reported,edinet-s100w24k,element_id=jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults; context_id=Prior4YearDuration
tis,financing_cf,2021,2021-03-31,12484000000,JPY,consolidated,JGAAP,reported,edinet-s100w24k,element_id=jpcrp_cor:NetCashProvidedByUsedInFinancingActivitiesSummaryOfBusinessResults; context_id=Prior4YearDuration
tis,average_age,2025,2025-03-31,40,years,non_consolidated,,reported,edinet-s100w24k,element_id=jpcrp_cor:AverageAgeYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
tis,average_tenure,2025,2025-03-31,14,years,non_consolidated,,reported,edinet-s100w24k,element_id=jpcrp_cor:AverageLengthOfServiceYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
tis,average_annual_salary,2025,2025-03-31,8067000,JPY,non_consolidated,,reported,edinet-s100w24k,element_id=jpcrp_cor:AverageAnnualSalaryInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
tis,operating_profit,2024,2024-03-31,64568000000,JPY,consolidated,JGAAP,reported,edinet-s100w24k,element_id=jppfs_cor:OperatingIncome; context_id=Prior1YearDuration
biprogy,revenue,2021,2021-03-31,308426000000,JPY,consolidated,IFRS,reported,edinet-s100w2vl,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
biprogy,equity_ratio,2021,2021-03-31,44.2,percent,consolidated,IFRS,reported,edinet-s100w2vl,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior4YearInstant
biprogy,operating_cf,2021,2021-03-31,40567000000,JPY,consolidated,IFRS,reported,edinet-s100w2vl,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
biprogy,investing_cf,2021,2021-03-31,-11583000000,JPY,consolidated,IFRS,reported,edinet-s100w2vl,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
biprogy,financing_cf,2021,2021-03-31,-16301000000,JPY,consolidated,IFRS,reported,edinet-s100w2vl,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
biprogy,average_age,2025,2025-03-31,46.4,years,non_consolidated,,reported,edinet-s100w2vl,element_id=jpcrp_cor:AverageAgeYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
biprogy,average_tenure,2025,2025-03-31,20.8,years,non_consolidated,,reported,edinet-s100w2vl,element_id=jpcrp_cor:AverageLengthOfServiceYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
biprogy,average_annual_salary,2025,2025-03-31,8462098,JPY,non_consolidated,,reported,edinet-s100w2vl,element_id=jpcrp_cor:AverageAnnualSalaryInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
biprogy,operating_profit,2024,2024-03-31,33287000000,JPY,consolidated,IFRS,reported,edinet-s100w2vl,element_id=jpigp_cor:OperatingProfitLossIFRS; context_id=Prior1YearDuration
